"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"15","blaesedalen_113",69.2971824,-53.4668429,2000,2020,19,"2000to2020","ndvi.max",-0.00084,0.5386,-0.163,0.3633,-0.018,-3.3,"no_trend"
"16","blaesedalen_114",69.2971669,-53.466084,2000,2020,19,"2000to2020","ndvi.max",4e-04,0.639,0.033,0.8796,0.008,1.3,"no_trend"
"17","blaesedalen_116",69.2971359,-53.4645661,2000,2020,20,"2000to2020","ndvi.max",-0.00213,0.6448,-0.205,0.2342,-0.045,-7,"no_trend"
"18","blaesedalen_117",69.2971204,-53.4638072,2000,2020,19,"2000to2020","ndvi.max",-0.0046,0.7126,-0.425,0.0153,-0.097,-13.6,"browning"
"19","blaesedalen_118",69.2971049,-53.4630483,2000,2020,18,"2000to2020","ndvi.max",-0.00618,0.8497,-0.382,0.0357,-0.13,-15.3,"browning"
"20","blaesedalen_119",69.2969914,-53.4706814,2000,2020,15,"2000to2020","ndvi.max",0.00087,0.3766,0.099,0.6614,0.018,4.8,"no_trend"
"21","blaesedalen_120",69.2969759,-53.4699225,2000,2020,19,"2000to2020","ndvi.max",-0.00155,0.4975,-0.163,0.3633,-0.033,-6.6,"no_trend"
"22","blaesedalen_121",69.2969604,-53.4691636,2000,2020,18,"2000to2020","ndvi.max",-0.00089,0.5681,-0.162,0.387,-0.019,-3.3,"no_trend"
"23","blaesedalen_122",69.2969449,-53.4684046,2000,2020,18,"2000to2020","ndvi.max",-0.00246,0.7015,-0.368,0.0435,-0.052,-7.4,"browning"
"24","blaesedalen_123",69.2969294,-53.4676457,2000,2020,19,"2000to2020","ndvi.max",3e-05,0.5979,0.007,1,0.001,0.2,"no_trend"
"25","blaesedalen_124",69.2969139,-53.4668868,2000,2020,18,"2000to2020","ndvi.max",-0.00189,0.5921,-0.221,0.2322,-0.04,-6.8,"no_trend"
"26","blaesedalen_125",69.2968984,-53.4661278,2000,2020,18,"2000to2020","ndvi.max",0.00045,0.6505,0.029,0.9016,0.009,1.4,"no_trend"
"27","blaesedalen_126",69.2968829,-53.4653689,2000,2020,19,"2000to2020","ndvi.max",-0.00202,0.6179,-0.242,0.1727,-0.042,-6.8,"no_trend"
"28","blaesedalen_127",69.2968674,-53.46461,2000,2020,19,"2000to2020","ndvi.max",-0.00252,0.7757,-0.333,0.0582,-0.053,-6.8,"browning"
"29","blaesedalen_128",69.2968519,-53.4638511,2000,2020,18,"2000to2020","ndvi.max",-0.00368,0.554,-0.338,0.0638,-0.077,-13.9,"browning"
"30","blaesedalen_129",69.2968363,-53.4630921,2000,2020,18,"2000to2020","ndvi.max",-0.00259,0.6195,-0.176,0.3434,-0.054,-8.7,"no_trend"
"31","blaesedalen_131",69.2967074,-53.4699663,2000,2020,18,"2000to2020","ndvi.max",-0.00207,0.5263,-0.338,0.0638,-0.043,-8.2,"browning"
"32","blaesedalen_132",69.2966919,-53.4692074,2000,2020,16,"2000to2020","ndvi.max",-0.00058,0.5106,-0.086,0.6922,-0.012,-2.4,"no_trend"
"33","blaesedalen_133",69.2966764,-53.4684484,2000,2020,18,"2000to2020","ndvi.max",-0.00225,0.46,-0.382,0.0357,-0.047,-10.2,"browning"
"34","blaesedalen_135",69.2966454,-53.4669306,2000,2020,18,"2000to2020","ndvi.max",-0.00271,0.5888,-0.265,0.1494,-0.057,-9.7,"no_trend"
"35","blaesedalen_136",69.2966299,-53.4661717,2000,2020,18,"2000to2020","ndvi.max",-0.00109,0.622,-0.132,0.4838,-0.023,-3.7,"no_trend"
"36","blaesedalen_137",69.2966144,-53.4654128,2000,2020,17,"2000to2020","ndvi.max",-0.00234,0.694,-0.3,0.1151,-0.049,-7.1,"no_trend"
"37","blaesedalen_138",69.2965989,-53.4646538,2000,2020,17,"2000to2020","ndvi.max",-0.00285,0.6691,-0.35,0.0649,-0.06,-9,"browning"
"38","blaesedalen_139",69.2965833,-53.4638949,2000,2020,19,"2000to2020","ndvi.max",-0.00327,0.6186,-0.32,0.069,-0.069,-11.2,"browning"
"39","blaesedalen_14",69.2996147,-53.4672074,2000,2020,18,"2000to2020","ndvi.max",-0.00478,0.4649,-0.368,0.0435,-0.1,-21.5,"browning"
"40","blaesedalen_140",69.2965678,-53.463136,2000,2020,19,"2000to2020","ndvi.max",-0.00178,0.7154,-0.19,0.2889,-0.037,-5.2,"no_trend"
"41","blaesedalen_141",69.2964544,-53.470769,2000,2020,16,"2000to2020","ndvi.max",-0.00215,0.3409,-0.39,0.0478,-0.045,-13.2,"browning"
"42","blaesedalen_142",69.2964389,-53.4700101,2000,2020,16,"2000to2020","ndvi.max",4e-04,0.3306,0.105,0.6207,0.008,2.4,"no_trend"
"43","blaesedalen_143",69.2964234,-53.4692512,2000,2020,16,"2000to2020","ndvi.max",-0.00109,0.5521,-0.181,0.3731,-0.023,-4.2,"no_trend"
"44","blaesedalen_144",69.2964079,-53.4684923,2000,2020,14,"2000to2020","ndvi.max",-0.00109,0.5839,-0.205,0.3601,-0.023,-3.9,"no_trend"
"45","blaesedalen_147",69.2963614,-53.4662155,2000,2020,17,"2000to2020","ndvi.max",0.00011,0.4872,0.017,0.9641,0.002,0.4,"no_trend"
"46","blaesedalen_148",69.2963458,-53.4654566,2000,2020,17,"2000to2020","ndvi.max",-0.00091,0.6293,-0.2,0.3004,-0.019,-3,"no_trend"
"47","blaesedalen_149",69.2963303,-53.4646977,2000,2020,18,"2000to2020","ndvi.max",-0.00322,0.4189,-0.338,0.0638,-0.068,-16.2,"browning"
"48","blaesedalen_150",69.2963148,-53.4639388,2000,2020,18,"2000to2020","ndvi.max",-0.00418,0.6048,-0.544,0.0026,-0.088,-14.6,"browning"
"49","blaesedalen_151",69.2961858,-53.4708128,2000,2020,15,"2000to2020","ndvi.max",-0.00025,0.3097,-0.077,0.7426,-0.005,-1.6,"no_trend"
"50","blaesedalen_152",69.2961703,-53.4700539,2000,2020,14,"2000to2020","ndvi.max",0.00299,0.3495,0.308,0.1606,0.063,18,"no_trend"
"51","blaesedalen_155",69.2961238,-53.4677772,2000,2020,15,"2000to2020","ndvi.max",0.00016,0.2659,0.011,1,0.003,1.1,"no_trend"
"52","blaesedalen_156",69.2961083,-53.4670183,2000,2020,18,"2000to2020","ndvi.max",-0.00121,0.4793,-0.235,0.2016,-0.025,-5.2,"no_trend"
"53","blaesedalen_157",69.2960928,-53.4662594,2000,2020,17,"2000to2020","ndvi.max",0.00125,0.6419,0.167,0.3923,0.026,4.1,"no_trend"
"54","blaesedalen_158",69.2960773,-53.4655005,2000,2020,17,"2000to2020","ndvi.max",0.00032,0.5552,0.067,0.7526,0.007,1.3,"no_trend"
"55","blaesedalen_159",69.2960618,-53.4647416,2000,2020,17,"2000to2020","ndvi.max",-0.00266,0.3234,-0.3,0.1151,-0.056,-17.3,"no_trend"
"56","blaesedalen_160",69.2960463,-53.4639827,2000,2020,17,"2000to2020","ndvi.max",-7e-05,0.2586,0,1,-0.001,-0.4,"no_trend"
"57","blaesedalen_161",69.2959173,-53.4708566,2000,2020,18,"2000to2020","ndvi.max",0.00025,0.4757,0.059,0.7731,0.005,1.1,"no_trend"
