"";"id";"geometry";"doy.obs";"ndvi.obs";"ndvi.max";"ndvi.max.doy";"ndvi.pred";"ndvi.max.date"
"122";16;c(639270, 7691760);2023-07-02;-0,0444681555295262;0,213763268724506;242,720588618115;0,0618012076884042;2023-08-30
"123";16;c(639270, 7691760);2023-07-08;0,0880089324879371;0,213763268724506;242,720588618115;0,090801941772952;2023-08-30
"124";16;c(639270, 7691760);2023-07-26;0,206790244924108;0,213763268724506;242,720588618115;0,159397663201162;2023-08-30
"125";16;c(639270, 7691760);2023-08-01;0,205553145336226;0,213763268724506;242,720588618115;0,176127410066329;2023-08-30
"126";16;c(639270, 7691760);2023-08-17;0,212681638044914;0,213763268724506;242,720588618115;0,205742195106723;2023-08-30
"127";16;c(639270, 7691760);2023-09-10;0,195304740406321;0,213763268724506;242,720588618115;0,20926108193089;2023-08-30
"128";16;c(639270, 7691760);2023-09-20;0,192361437916636;0,213763268724506;242,720588618115;0,196240702640353;2023-08-30
"129";17;c(639300, 7691760);2023-06-08;-0,0420443248081472;0,213593821796167;268,247403593046;-0,103341600763088;2023-09-25
"130";17;c(639300, 7691760);2023-07-02;-0,04220503167219;0,213593821796167;268,247403593046;0,0206144653984666;2023-09-25
"131";17;c(639300, 7691760);2023-07-08;-0,0728250749974139;0,213593821796167;268,247403593046;0,0468235574280698;2023-09-25
"132";17;c(639300, 7691760);2023-07-26;0,187136512809138;0,213593821796167;268,247403593046;0,113979014684446;2023-09-25
"133";17;c(639300, 7691760);2023-08-01;0,184768875528253;0,213593821796167;268,247403593046;0,132540227496065;2023-09-25
"134";17;c(639300, 7691760);2023-08-17;0,204909884600424;0,213593821796167;268,247403593046;0,172689387058199;2023-09-25
"135";17;c(639300, 7691760);2023-09-10;0,177509461164174;0,213593821796167;268,247403593046;0,207420195674786;2023-09-25
"136";17;c(639300, 7691760);2023-09-20;0,206337564011489;0,213593821796167;268,247403593046;0,21286261962814;2023-09-25
"137";18;c(639330, 7691760);2023-06-08;-0,0444163174413186;0,220289250448332;274,397916218601;-0,100184551127313;2023-10-01
"138";18;c(639330, 7691760);2023-07-02;-0,0879733549212075;0,220289250448332;274,397916218601;0,0192554015557107;2023-10-01
"139";18;c(639330, 7691760);2023-07-08;0,00168887220866954;0,220289250448332;274,397916218601;0,0447835826726077;2023-10-01
"140";18;c(639330, 7691760);2023-07-26;0,170654022573829;0,220289250448332;274,397916218601;0,110971789108589;2023-10-01
"141";18;c(639330, 7691760);2023-08-01;0,173691923110077;0,220289250448332;274,397916218601;0,129569078946588;2023-10-01
"142";18;c(639330, 7691760);2023-08-17;0,192014550493677;0,220289250448332;274,397916218601;0,170690762499362;2023-10-01
"143";18;c(639330, 7691760);2023-09-10;0,178675988638846;0,220289250448332;274,397916218601;0,209270316892798;2023-10-01
"144";18;c(639330, 7691760);2023-09-20;0,217183524930204;0,220289250448332;274,397916218601;0,217162829012523;2023-10-01
"145";19;c(639360, 7691760);2023-06-08;-0,044818019584046;0,246684070329138;270,478896001136;-0,114154873215739;2023-09-27
"146";19;c(639360, 7691760);2023-07-02;-0,100678457633032;0,246684070329138;270,478896001136;0,0244888710567466;2023-09-27
"147";19;c(639360, 7691760);2023-07-08;0,00438705032734145;0,246684070329138;270,478896001136;0,0539234318639501;2023-09-27
"148";19;c(639360, 7691760);2023-07-26;0,184626556348486;0,246684070329138;270,478896001136;0,129683813660449;2023-09-27
"149";19;c(639360, 7691760);2023-08-01;0,18824027072758;0,246684070329138;270,478896001136;0,150756174050912;2023-09-27
"150";19;c(639360, 7691760);2023-08-17;0,247223231956056;0,246684070329138;270,478896001136;0,196728667913703;2023-09-27
"151";19;c(639360, 7691760);2023-09-10;0,2178366225331;0,246684070329138;270,478896001136;0,237813407320573;2023-09-27
"152";19;c(639360, 7691760);2023-09-20;0,22748224459144;0,246684070329138;270,478896001136;0,245060006582207;2023-09-27
"153";20;c(639390, 7691760);2023-06-08;-0,0407628080803324;0,258839941026963;262,994440932798;-0,0980658267417311;2023-09-19
"154";20;c(639390, 7691760);2023-07-02;-0,0814266038765429;0,258839941026963;262,994440932798;0,0476598695877328;2023-09-19
"155";20;c(639390, 7691760);2023-07-08;0,06774815091056;0,258839941026963;262,994440932798;0,0781510286324192;2023-09-19
"156";20;c(639390, 7691760);2023-07-26;0,207570077269044;0,258839941026963;262,994440932798;0,155367869669135;2023-09-19
"157";20;c(639390, 7691760);2023-08-01;0,202367266998765;0,258839941026963;262,994440932798;0,176354604651351;2023-09-19
"158";20;c(639390, 7691760);2023-08-17;0,251903397462137;0,258839941026963;262,994440932798;0,220702712969796;2023-09-19
"159";20;c(639390, 7691760);2023-09-10;0,240787149254345;0,258839941026963;262,994440932798;0,255543461909838;2023-09-19
"160";20;c(639390, 7691760);2023-09-20;0,246367030759482;0,258839941026963;262,994440932798;0,25883994000651;2023-09-19
"161";21;c(639420, 7691760);2023-06-08;-0,0412225315561505;0,31763361008052;262,001535989359;-0,0897389733490854;2023-09-19
"162";21;c(639420, 7691760);2023-07-02;-0,0425101299005851;0,31763361008052;262,001535989359;0,0779846960340365;2023-09-19
"163";21;c(639420, 7691760);2023-07-08;0,109419365458212;0,31763361008052;262,001535989359;0,113004040371379;2023-09-19
