X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-18,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,2022-11-08,id
315125,6764205,-0.0123862110132816,-0.0151104223169314,-0.0824275362318841,-0.0638888888888889,0.493081761006289,0.173219151420786,0.506576836701957,0.549175320708613,0.538182915786296,0.254691689008043,0.22289972899729,-0.0395841663334666,-0.043630017452007,-0.0531271015467384,"52"
315135,6764205,-0.011243851018974,-0.0170542635658915,-0.0881269481439501,-0.0611863615133115,0.483290488431877,0.197852127220157,0.509977101733726,0.535635096610706,0.534552215680198,0.271388499298738,0.242068965517241,-0.0402576489533011,-0.0512932924156072,-0.0648535564853557,"53"
315145,6764205,-0.0158714061153086,-0.01796875,-0.0852079072937969,-0.0637898686679174,0.471128608923885,0.203933304831124,0.517989157220306,0.51823858034834,0.524537922243467,0.273775216138329,0.256115107913669,-0.0422650800164136,-0.0440528634361234,-0.0857368629000395,"54"
315155,6764205,-0.0148580797212829,-0.010989010989011,-0.0854754680254194,-0.0584095707248417,0.468346147554392,0.181247383842612,0.54813986907233,0.515269655620533,0.525851197982345,0.263157894736842,0.23493323709852,-0.0372881355932203,-0.0484094052558783,-0.128796275770339,"55"
315165,6764205,-0.0123964816624659,-0.011439842209073,-0.0848080900942312,-0.0590707448050432,0.495624502784407,0.187878787878788,0.584230477634572,0.543617854346124,0.554097359987792,0.25,0.212986086336068,-0.0388816076889471,-0.0591085271317829,-0.102947458351132,"56"
315175,6764205,-0.0131408092245364,-0.0142405063291139,-0.0828556539864513,-0.0622950819672131,0.521144278606965,0.191919191919192,0.60429402117191,0.570781768789617,0.571938168846611,0.240901213171577,0.203514938488576,-0.0426748790145183,-0.0498273310310804,-0.09383588535532,"57"
315185,6764205,-0.0103956555469356,-0.0150316455696203,-0.0831692343333719,-0.0588235294117647,0.527363184079602,0.191256830601093,0.608663837260354,0.581464428932125,0.585323238206174,0.24279263633206,0.209400210452473,-0.042380522993688,-0.0508303975842979,-0.0822449699964702,"58"
315195,6764205,-0.00654403050445716,-0.0126782884310618,-0.0824368636023701,-0.0570626753975678,0.525529265255293,0.19392523364486,0.606704579467225,0.58562874251497,0.591543092056967,0.246387028551287,0.212270803949224,-0.0338827838827839,-0.0474498858157828,-0.064823955248437,"59"
315205,6764205,-0.0107770845150312,-0.0130280300039479,-0.0814272644098811,-0.0620558976788252,0.501259445843829,0.212821023292853,0.572607765209416,0.549751243781095,0.56497780499005,0.262169680111266,0.224947442186405,-0.0426748790145183,-0.0513565891472868,-0.0523627075351213,"60"
315215,6764205,-0.0132245066639116,-0.0161353797717434,-0.0815858828921737,-0.0648302066017573,0.476096922069417,0.22866344605475,0.534090909090909,0.504465762487595,0.521144674085851,0.257101761956131,0.233611010503441,-0.0451327433628319,-0.0480769230769231,-0.0718781053328917,"61"
315225,6764205,-0.0115191900408079,-0.015748031496063,-0.0839132685339622,-0.0631828978622328,0.484965563581388,0.239858539629707,0.574630279005946,0.511714770797963,0.52368464186199,0.250702115708669,0.221333333333333,-0.0436060754532092,-0.0383723924800412,-0.0604823747680891,"62"
315235,6764205,-0.0140540540540541,-0.0162247724574594,-0.0815514955910322,-0.0598451067824454,0.517582961862308,0.239658568614576,0.609291244788565,0.579759333539031,0.585253456221198,0.275073746312684,0.237257059039237,-0.0297029702970297,-0.0312997347480106,-0.0841258229700073,"63"
315245,6764205,-0.0108138873079112,-0.0147469111199681,-0.08455690325576,-0.0593180756655768,0.520693603795191,0.212986414920562,0.610219845513963,0.594172105023524,0.612750885478158,0.289119913963076,0.228121567191505,-0.0296743063932449,-0.0365591397849462,-0.0579942326177507,"64"
315255,6764205,-0.0103696098562628,-0.0138394622380388,-0.0865216885684382,-0.0547076778586523,0.503896103896104,0.217715617715618,0.595502293238645,0.588119412032126,0.592835820895522,0.285466527922303,0.229666786098173,-0.0425909494232476,-0.0437743190661479,-0.0495049504950495,"65"
315265,6764205,-0.0103271983640082,-0.0141176470588235,-0.0867642836635085,-0.0577883472057075,0.509117314829756,0.212512413108242,0.557674561673331,0.591016548463357,0.574821852731591,0.271098863244919,0.22813156053184,-0.0384937238493724,-0.0515370705244123,-0.0396694214876033,"66"
315275,6764205,-0.0128583579326562,-0.0179267342166797,-0.0824389129938342,-0.0650943396226415,0.508019691916786,0.215799110646089,0.529855436832181,0.581900452488688,0.574239713774597,0.262899262899263,0.226415094339623,-0.0371935756551141,-0.0436347278452542,-0.0441458733205374,"67"
315285,6764205,-0.0151650312221231,-0.0154679040989946,-0.0812985099994335,-0.0617977528089888,0.504645946811919,0.218372280419017,0.503399158303658,0.57593984962406,0.567851252061778,0.262717770034843,0.23905489923558,-0.0442122186495177,-0.0437062937062937,-0.0424430641821946,"68"
