system:index,AOT_RETRIEVAL_ACCURACY,AOT_RETRIEVAL_METHOD,BOA_ADD_OFFSET_B1,BOA_ADD_OFFSET_B10,BOA_ADD_OFFSET_B11,BOA_ADD_OFFSET_B12,BOA_ADD_OFFSET_B2,BOA_ADD_OFFSET_B3,BOA_ADD_OFFSET_B4,BOA_ADD_OFFSET_B5,BOA_ADD_OFFSET_B6,BOA_ADD_OFFSET_B7,BOA_ADD_OFFSET_B8,BOA_ADD_OFFSET_B8A,BOA_ADD_OFFSET_B9,CLOUDY_PIXEL_OVER_LAND_PERCENTAGE,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,DATASTRIP_ID,DATATAKE_IDENTIFIER,DATATAKE_TYPE,DATE,DEGRADED_MSI_DATA_PERCENTAGE,FORMAT_CORRECTNESS,GENERAL_QUALITY,GENERATION_TIME,GEOMETRIC_QUALITY,GRANULE_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,HIGH_PROBA_CLOUDS_PERCENTAGE,L2A_QUALITY,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B10,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MGRS_TILE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,OZONE_SOURCE,OZONE_VALUE,PROCESSING_BASELINE,PRODUCT_ID,RADIATIVE_TRANSFER_ACCURACY,RADIOMETRIC_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SENSING_ORBIT_DIRECTION,SENSING_ORBIT_NUMBER,SENSOR_QUALITY,SNOW_ICE_PERCENTAGE,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B3,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B5,SOLAR_IRRADIANCE_B6,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B8,SOLAR_IRRADIANCE_B8A,SOLAR_IRRADIANCE_B9,SPACECRAFT_NAME,THIN_CIRRUS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,.geo
20230815T153819_20230815T153817_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,73.460013,72.504127,72.504127,0.98934,1.006954,S2B_OPER_MSI_L2A_DS_2BPS_20230815T195213_S20230815T153817_N05.09,GS2B_20230815T153819_033642_N05.09,INS-NOBS,2023-08-15T15:43:25.492,0.0073,PASSED,PASSED,1.692129133E12,PASSED,L2A_T21WXT_A033642_20230815T153817,0.209058,0.846161,55.821168,PASSED,269.598177839443,270.676675198815,270.050015906879,269.700762787205,273.061246394042,271.501531407104,270.678210472203,270.354910060398,270.124058438207,269.963140083942,272.151325993215,269.82826354592,269.617403279793,4.49367946507393,4.14110258647015,4.27263274242979,4.43496391117812,3.99156432880503,4.07621337098145,4.16498621294934,4.2212064256629,4.28134697543193,4.35145412986947,4.03304531312947,4.41856357585392,4.56863645257981,182.051311653801,55.791760795761,15.983991000000001,21WXT,0.0,6.824549000000001,AUX_ECMWFT,320.679556,05.09,S2B_MSIL2A_20230815T153819_N0509_R011_T21WXT_20230815T195213,0.0,PASSED,0.973786734349632,0.0,ASCENDING,11.0,PASSED,6.882665,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.698966,1.14767,0.230013,10.414683,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230815T153819_20230815T153817_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.980229,99.427271,99.427271,0.002594,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20230815T195213_S20230815T153817_N05.09,GS2B_20230815T153819_033642_N05.09,INS-NOBS,2023-08-15T15:43:35.175,0.0271,PASSED,PASSED,1.692129133E12,PASSED,L2A_T22WDB_A033642_20230815T153817,0.390711,1.015,94.386488,PASSED,299.458342424005,298.853753254752,299.120377892619,299.349504959913,298.678196228887,298.85037935771,299.026659631476,299.110728678437,299.210952150544,299.301008799741,298.75207939967,299.402673968771,299.563577378347,8.82946197720074,8.6794055659788,8.74351913843487,8.8059245577348,8.63641024904776,8.66583879242968,8.70433843075713,8.72457045970615,8.74721323159946,8.7722588987109,8.64490592589518,8.79955304419578,8.86224549859435,183.14401462316,54.9527891605877,4.712739,22WDB,23.131271,1.55E-4,AUX_ECMWFT,319.761681,05.09,S2B_MSIL2A_20230815T153819_N0509_R011_T22WDB_20230815T195213,0.0,PASSED,0.973786734349632,0.0,ASCENDING,11.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.328043,0.0,0.0,0.569985,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230815T153819_20230815T153817_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,73.993367,74.396247,74.396247,0.422165,0.8372799999999999,S2B_OPER_MSI_L2A_DS_2BPS_20230815T195213_S20230815T153817_N05.09,GS2B_20230815T153819_033642_N05.09,INS-NOBS,2023-08-15T15:43:22.598,0.0176,PASSED,PASSED,1.692129133E12,PASSED,L2A_T22WDC_A033642_20230815T153817,0.257344,0.83396,59.62036299999999,PASSED,295.258909175984,294.849079506548,294.955756105501,295.089535090988,295.148601369195,295.037791711196,295.058228925169,295.081799294076,295.138946835553,295.18715742169,295.084000502824,295.256307236606,295.333044176192,6.14127166874141,5.91718921297354,6.00374239500804,6.10934887231202,5.8243021794302,5.87093125561734,5.92740888080373,5.96330783447623,6.00269821341386,6.0455188941058,5.84551777695395,6.09140736567921,6.1947600978891,182.989778012056,55.8457727007493,14.242865000000002,22WDC,0.0,5.758518,AUX_ECMWFT,321.651051,05.09,S2B_MSIL2A_20230815T153819_N0509_R011_T22WDC_20230815T195213,0.0,PASSED,0.973786734349632,0.0,ASCENDING,11.0,PASSED,6.921586,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.533021,0.687589,0.205895,10.770717,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230817T152941_20230817T153311_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.647292,11.36198,11.36198,0.008762,0.082156,S2A_OPER_MSI_L2A_DS_2APS_20230817T214159_S20230817T153311_N05.09,GS2A_20230817T152941_042579_N05.09,INS-NOBS,2023-08-17T15:33:42.085,0.0,PASSED,FAILED,1.692308519E12,PASSED,L2A_T21WXS_A042579_20230817T153311,0.168381,0.659278,0.001337,PASSED,183.519377167416,184.41223058244,183.275748364971,182.659238709464,189.219506966639,186.990896239676,185.548761609675,184.689823662136,184.279408300195,183.956022285498,187.865681769765,183.709985551442,183.369212260851,3.04283596022351,2.57391898939989,2.75597886500357,2.96360260995389,2.36973150354605,2.48526063879926,2.61098841288508,2.69510164960397,2.77575851523645,2.8609293750588,2.42266480524016,2.94953701958193,3.14052009972237,179.120983918911,55.519505450548,0.010189,21WXS,0.0,5.41747,AUX_ECMWFT,320.630652,05.09,S2A_MSIL2A_20230817T152941_N0509_R111_T21WXS_20230817T214159,0.0,PASSED,0.974464940950547,0.0,DESCENDING,111.0,PASSED,0.8947450000000001,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,11.350454,0.001977,8.214001,74.018908,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230817T152941_20230817T153311_T21WXT,0.0,SEN2COR_DDV,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.92445,2.747617,2.747617,0.751149,3.290943,S2A_OPER_MSI_L2A_DS_2APS_20230817T214159_S20230817T153311_N05.09,GS2A_20230817T152941_042579_N05.09,INS-NOBS,2023-08-17T15:33:28.210,0.0118,PASSED,FAILED,1.692308519E12,PASSED,L2A_T21WXT_A042579_20230817T153311,0.08445,0.60237,0.155513,PASSED,123.762708853664,125.739489369598,124.447567453426,123.63379907744,129.371433384982,127.168553457398,125.773488795468,125.329514531625,124.869786395756,124.504730652716,128.149232384815,124.141988859842,123.394815889644,4.10034815422243,3.68627913178111,3.84168810393437,4.01454744803908,3.54625016939302,3.63786851363123,3.74528562556653,3.80697485451509,3.87362832575452,3.94787876863933,3.58906981831994,4.02545882208108,4.18863272083849,179.25184464655,56.4131629768836,0.327715,21WXT,0.547317,28.166974,AUX_ECMWFT,318.757875,05.09,S2A_MSIL2A_20230817T152941_N0509_R111_T21WXT_20230817T214159,0.0,PASSED,0.974464940950547,0.04578499999999999,DESCENDING,111.0,PASSED,20.14485,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,2.264389,0.02815,13.254043,31.616271,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230817T152941_20230817T153311_T22WDB,0.0,SEN2COR_DDV,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.211038,2.085408,2.085408,0.0030090000000000004,0.139462,S2A_OPER_MSI_L2A_DS_2APS_20230817T214159_S20230817T153311_N05.09,GS2A_20230817T152941_042579_N05.09,INS-NOBS,2023-08-17T15:33:38.776,0.0066,PASSED,FAILED,1.692308519E12,PASSED,L2A_T22WDB_A042579_20230817T153311,0.083599,0.6773,3.22E-4,PASSED,245.695043410578,247.657162983761,246.541159949663,245.925142318745,251.131937263077,248.938039493408,247.541179236925,246.86727444803,246.386959552538,246.153711369759,249.904857613805,245.889471427188,245.581884423274,3.72956593346481,3.33240128072335,3.49822171964065,3.6892133577822,3.14572071997651,3.24537719165593,3.35237254084953,3.42207074099669,3.48896117808075,3.57257463743806,3.19243290553986,3.65132609948237,3.82374394962762,180.313017367468,55.5576537386279,0.010368,22WDB,0.0,9.095909,AUX_ECMWFT,321.320512,05.09,S2A_MSIL2A_20230817T152941_N0509_R111_T22WDB_20230817T214159,0.0,PASSED,0.974464940950547,0.0,DESCENDING,111.0,PASSED,1.475008,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,2.074718,0.002804,14.029293,73.169106,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230817T152941_20230817T153311_T22WDC,0.0,SEN2COR_DDV,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.3887,4.73323,4.73323,0.033009,1.607364,S2A_OPER_MSI_L2A_DS_2APS_20230817T214159_S20230817T153311_N05.09,GS2A_20230817T152941_042579_N05.09,INS-NOBS,2023-08-17T15:33:25.608,0.097,PASSED,FAILED,1.692308519E12,PASSED,L2A_T22WDC_A042579_20230817T153311,0.085487,0.535124,0.009621,PASSED,161.836458040401,164.374560108661,163.134050247796,162.34725247057,168.297128627387,165.787330629428,164.316860785824,163.638212140216,163.179586657652,162.66591845522,166.89223196094,162.052820726568,161.631942262188,3.16357329508254,2.68961399393583,2.87613703968566,3.08112008525817,2.50078110797129,2.61295871518369,2.73807794590361,2.81939831080591,2.89903423084368,2.98222676211474,2.55338483162848,3.07072688100361,3.25981996457217,180.188328915377,56.4536879409878,0.140593,22WDC,3.574467,26.163620000000005,AUX_ECMWFT,317.803016,05.09,S2A_MSIL2A_20230817T152941_N0509_R111_T22WDC_20230817T214159,0.0,PASSED,0.974464940950547,0.25224,DESCENDING,111.0,PASSED,17.077938,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,4.583016,0.005085,12.070083,38.309672,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230818T154819_20230818T155008_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.99814,78.781056,78.781056,6.3E-5,1.59E-4,S2B_OPER_MSI_L2A_DS_2BPS_20230818T202639_S20230818T155008_N05.09,GS2B_20230818T154819_033685_N05.09,INS-NOBS,2023-08-18T15:53:34.366,0.0103,PASSED,PASSED,1.692390399E12,PASSED,L2A_T21WXS_A033685_20230818T155008,0.96533,0.606998,60.87344300000001,PASSED,304.834324620999,302.513126246708,303.507646445724,304.486556030326,301.23280536894,302.051864829562,302.808587144396,303.213160133295,303.630340858248,304.0382028478,301.64092130833,304.452724039481,305.256371935004,10.72011879124,10.6103067522431,10.6502019928508,10.7006716386059,10.5736551586538,10.5937982163408,10.6191250313715,10.6354948977675,10.6539266625786,10.6741830493653,10.5827654738498,10.696371809055,10.7467072152296,185.047545047473,55.9117968471257,17.817779,21WXS,79.078138,0.001538,AUX_ECMWFT,309.287107,05.09,S2B_MSIL2A_20230818T154819_N0509_R054_T21WXS_20230818T202639,0.0,PASSED,0.974821076251292,0.0,DESCENDING,54.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.089837,0.0,0.0,21.217184,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230818T154819_20230818T155008_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,98.06723,95.593143,95.593143,1.365817,0.110186,S2B_OPER_MSI_L2A_DS_2BPS_20230818T202639_S20230818T155008_N05.09,GS2B_20230818T154819_033685_N05.09,INS-NOBS,2023-08-18T15:53:22.134,0.0287,PASSED,PASSED,1.692390399E12,PASSED,L2A_T21WXT_A033685_20230818T155008,0.596673,1.170005,85.948884,PASSED,301.516837369422,300.729886043159,301.076544178307,301.374609355557,300.377374053948,300.657530011231,300.882353698003,301.019190117991,301.170935454501,301.266628191965,300.520585520869,301.4137919171,301.666703051524,9.16947829018811,9.0413706790428,9.09173082841387,9.14708164187108,9.00607614456248,9.03110959271597,9.05483818393444,9.0739448650477,9.09536740087096,9.11531316910777,9.02032051315715,9.14119650889928,9.20060356046625,185.119029659402,56.8058735713399,9.249656,21WXT,33.978069,0.021548999999999995,AUX_ECMWFT,311.082535,05.09,S2B_MSIL2A_20230818T154819_N0509_R054_T21WXT_20230818T202639,0.0,PASSED,0.974821076251292,0.0,DESCENDING,54.0,PASSED,0.034434,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.394596,0.003101,4.500000000000001E-5,2.871731,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230818T154819_20230818T155008_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,100.0,99.996984,99.996984,0.0,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20230818T202639_S20230818T155008_N05.09,GS2B_20230818T154819_033685_N05.09,INS-NOBS,2023-08-18T15:53:28.669,0.0,PASSED,PASSED,1.692390399E12,PASSED,L2A_T22WDB_A033685_20230818T155008,0.862678,0.246,99.10313499999998,PASSED,309.493545965491,305.488008269623,307.209298014754,308.910110471246,303.188630771409,304.620930892694,305.942274524706,306.652822255306,307.374286459387,308.087252687732,303.903354711549,308.803768013629,310.222905567019,11.5089984896542,11.4036533305036,11.4420133569331,11.4901456578254,11.3685165994222,11.3882943190213,11.412807946339,11.4284895706194,11.44623277406,11.4655731072137,11.3775062920645,11.4868335118171,11.5343588036051,186.229785077209,55.9872243635758,0.876144,22WDB,98.23873,9.420000000000001E-4,AUX_ECMWFT,312.284546,05.09,S2B_MSIL2A_20230818T154819_N0509_R054_T22WDB_20230818T202639,0.0,PASSED,0.974821076251292,0.0,DESCENDING,54.0,PASSED,5.65E-4,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.017707,0.0,0.0,0.001507,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230818T154819_20230818T155008_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,98.705864,94.984728,94.984728,0.9156130000000001,0.053043,S2B_OPER_MSI_L2A_DS_2BPS_20230818T202639_S20230818T155008_N05.09,GS2B_20230818T154819_033685_N05.09,INS-NOBS,2023-08-18T15:53:19.164,0.0218,PASSED,PASSED,1.692390399E12,PASSED,L2A_T22WDC_A033685_20230818T155008,0.575069,1.015005,81.847465,PASSED,303.365898266174,302.036628649639,302.605405426786,303.219105557034,301.336304202699,301.815914804075,302.241596705836,302.46668563029,302.729141020343,302.959898979186,301.584752486888,303.229143957654,303.641221932821,10.0502231093619,9.9247313490183,9.96689734573392,10.0373021239394,9.88551535821452,9.90698088032827,9.93364340839937,9.95097614984325,9.97894978378411,10.0004217460629,9.89543530023889,10.0322713383147,10.0867914228707,186.047556782179,56.8744640250195,12.516819,22WDC,59.499085,0.005071,AUX_ECMWFT,314.138219,05.09,S2B_MSIL2A_20230818T154819_N0509_R054_T22WDC_20230818T202639,0.0,PASSED,0.974821076251292,0.0,DESCENDING,54.0,PASSED,0.004686,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.620447,5.82E-4,0.0,4.036278,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230819T151809_20230819T152053_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.943078,99.603128,99.603128,0.011702,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20230819T203238_S20230819T152053_N05.09,GS2B_20230819T151809_033699_N05.09,INS-NOBS,2023-08-19T15:23:43.298,0.0198,PASSED,PASSED,1.692477158E12,PASSED,L2A_T21WXS_A033699_20230819T152053,0.515262,0.0,70.479709,PASSED,114.672999551306,114.52643956326,114.640194288686,114.67828549105,114.230412072643,114.357860289969,114.406064702723,114.476031822884,114.508408949014,114.541712516096,114.294148645891,114.591618484851,114.693819070887,7.60436059531959,7.43329727771792,7.49118773132248,7.57384345571041,7.38619986344294,7.41526326178971,7.46017257908425,7.48442686631962,7.51228605205852,7.53478686872993,7.39870108335714,7.56750992483494,7.64434434487109,176.323608696762,56.1984275644721,28.598883999999998,21WXS,3.628289,0.0,AUX_ECMWFT,296.022285,05.09,S2B_MSIL2A_20230819T151809_N0509_R068_T21WXS_20230819T203238,0.0,PASSED,0.975172613005895,0.0,DESCENDING,68.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.524531,1.0E-5,0.0,0.385165,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230819T151809_20230819T152053_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.977911,99.986327,99.986327,0.002221,0.011043,S2B_OPER_MSI_L2A_DS_2BPS_20230819T203238_S20230819T152053_N05.09,GS2B_20230819T151809_033699_N05.09,INS-NOBS,2023-08-19T15:23:29.016,0.0075,PASSED,PASSED,1.692477158E12,PASSED,L2A_T21WXT_A033699_20230819T152053,0.251201,0.0,5.507923,PASSED,115.759152741238,114.929089332799,115.275736547285,115.598115224612,114.344979227747,114.667728382647,114.956746628864,115.088022326701,115.233163818819,115.387415671871,114.507077144008,115.530679525267,115.875847451362,9.00790747019934,8.87706416902576,8.92344557174419,8.98555768524955,8.83994795759813,8.86249155588314,8.89148240971379,8.90552595300908,8.92690005495244,8.95061381726047,8.85004009167343,8.97649053411383,9.04154708894347,176.481119515159,57.0886451110293,93.61465,21WXT,30.685356,0.0,AUX_ECMWFT,294.423659,05.09,S2B_MSIL2A_20230819T151809_N0509_R068_T21WXT_20230819T203238,0.0,PASSED,0.975172613005895,0.0,DESCENDING,68.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.863753,0.0,0.0,4.02E-4,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230819T151809_20230819T152053_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.961436,99.595094,99.595094,0.012863000000000001,5.9999999999999995E-5,S2B_OPER_MSI_L2A_DS_2BPS_20230819T203238_S20230819T152053_N05.09,GS2B_20230819T151809_033699_N05.09,INS-NOBS,2023-08-19T15:23:40.172,0.023,PASSED,PASSED,1.692477158E12,PASSED,L2A_T22WDB_A033699_20230819T152053,0.418078,0.542,62.499791,PASSED,114.845496886534,115.964951084405,115.39469312087,115.054595317541,117.251733233839,116.230854065412,115.619459904932,115.389201117292,115.182421827987,115.029832059069,116.681277138093,114.890067461603,114.772350246054,5.22578633998067,4.93901260652624,5.05237275024391,5.18456833836241,4.82004771383192,4.88284048059081,4.95710017639517,5.0034356206355,5.0535916295813,5.10739587042459,4.84890094209638,5.16456028931177,5.28616086830765,177.511415599435,56.2187399184951,35.853159,22WDB,0.0,2.3600000000000002E-4,AUX_ECMWFT,295.906008,05.09,S2B_MSIL2A_20230819T151809_N0509_R068_T22WDB_20230819T203238,0.0,PASSED,0.975172613005895,0.0,DESCENDING,68.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,1.242146,3.0E-6,0.0,0.391744,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230819T151809_20230819T152053_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.983275,99.989641,99.989641,3.51E-4,0.009487,S2B_OPER_MSI_L2A_DS_2BPS_20230819T203238_S20230819T152053_N05.09,GS2B_20230819T151809_033699_N05.09,INS-NOBS,2023-08-19T15:23:26.713,0.0185,PASSED,PASSED,1.692477158E12,PASSED,L2A_T22WDC_A033699_20230819T152053,0.233298,0.429,13.823804,PASSED,115.423455802229,115.135142329002,115.248338180615,115.333964923982,114.853385802274,115.000473230603,115.086430707584,115.15203014391,115.198967139026,115.255862095323,114.928771262023,115.299101039289,115.440236437652,7.92349806773005,7.77908536450593,7.83552350883291,7.9037973985671,7.72010777388226,7.74791502659251,7.77968699421035,7.80299107686802,7.82901125718717,7.85776522774199,7.73257814253976,7.88908122345598,7.96519765814466,177.414799280917,57.1157022964606,84.650856,22WDC,7.42337,0.0,AUX_ECMWFT,294.518417,05.09,S2B_MSIL2A_20230819T151809_N0509_R068_T22WDC_20230819T203238,0.0,PASSED,0.975172613005895,0.0,DESCENDING,68.0,PASSED,2.2E-5,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,1.514987,0.0,0.0,5.02E-4,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230820T153821_20230820T153818_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,100.0,99.994063,99.994063,0.0,0.0,S2A_OPER_MSI_L2A_DS_2APS_20230820T232253_S20230820T153818_N05.09,GS2A_20230820T153821_042622_N05.09,INS-NOBS,2023-08-20T15:43:39.463,0.0237,PASSED,PASSED,1.692573773E12,PASSED,L2A_T21WXS_A042622_20230820T153818,0.318465,0.0,99.559939,PASSED,298.892362135061,298.5273838218,298.700718406306,298.853520790281,298.369910687702,298.492692302239,298.597422634306,298.647139405411,298.729473198669,298.763090532129,298.430602015259,298.827406356809,298.951214403013,7.17828991003183,6.99279944174775,7.06501317758963,7.14574381144941,6.92276053959655,6.95633113190596,7.00020024656474,7.02782391272529,7.06741640272274,7.09623519165536,6.93785835515843,7.13292523874796,7.22170423490625,182.247203048861,56.5089288889986,0.432758,21WXS,1.78159,0.0,AUX_ECMWFT,282.135378,05.09,S2A_MSIL2A_20230820T153821_N0509_R011_T21WXS_20230820T232253,0.0,PASSED,0.975544195096923,0.0,ASCENDING,11.0,PASSED,0.0,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.001365,0.0,0.0,0.005935,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
