X,Y,2023-04-06,2023-05-01,2023-05-16,2023-05-22,2023-06-08,2023-06-26,2023-07-08,2023-07-26,2023-07-29,2023-08-07,2023-08-08,2023-08-17,2023-09-23,2023-10-03,2023-10-11,2023-10-17,id,2023-11-26,2023-11-28,2022-12-11
639455,7691775,-0.00698786318499448,-0.0218068535825545,-0.0334370139968896,-0.0163678877630553,-0.0103016924208977,-0.086996336996337,0.208974923009239,0.385758998435055,0.415396341463415,0.439532334673,0.44903988183161,0.458273381294964,0.255176807900605,0.262897526501767,0.00712758374910905,0.0047917434574272,"91",0,0,0
639465,7691775,-0.00987841945288754,-0.0446650124069479,-0.0314615690959777,-0.0198255352894528,-0.0111358574610245,-0.0977443609022556,0.236549957301452,0.384213697529624,0.41108097636575,0.446340121078701,0.449524164956149,0.45977429923553,0.235584843492586,0.238060517681371,-0.000396982929734021,0.008792965627498,"92",0,0,0
639475,7691775,-0.00786163522012579,-0.0529363110008271,-0.034789644012945,-0.028663706096084,-0.00561587420441782,-0.0998436452981908,0.223699031313359,0.359017781541067,0.389294403892944,0.446408424219631,0.434096290449882,0.458294283036551,0.222698072805139,0.241433326806344,-0.00474342388960759,0.0168466522678186,"93",0,0,0
639485,7691775,-0.00970088924818108,-0.0465018852115626,-0.0336417157275021,-0.0213114754098361,-0.00976709241172051,-0.0979147778785131,0.200837793809635,0.357983193277311,0.377831715210356,0.429187071498531,0.41335453100159,0.436197155659458,0.177338250083808,0.23489932885906,-0.00867976244860667,0.0104025327905925,"94",0,0,0
639495,7691775,-0.00580431177446103,-0.0255009107468124,-0.0387124836885602,-0.0170068027210884,-0.00572300648607402,-0.0923581809657759,0.229951262738148,0.387146136189748,0.404888807204558,0.428197945845005,0.433469996272829,0.442304095754629,0.129132231404959,0.22664735698769,-0.0109575988565984,-0.00524059075750357,"95",0,0,0
639505,7691775,-0.0101781170483461,-0.0318181818181818,-0.0338329764453961,-0.0141206675224647,-0.010436799381523,-0.094541231126597,0.261847389558233,0.393291024478694,0.412140575079872,0.431321084864392,0.43582409724705,0.456559363101419,0.0981210855949896,0.224051058112193,-0.0211510083620266,0.00480769230769231,"96",0,0,0
639195,7691765,-0.0200267022696929,-0.0432228283676039,-0.0396659707724426,-0.0279283034597749,-0.0106141015921152,-0.0924868691482073,0.253225806451613,0.390656988646938,0.416956219596942,0.449051300070274,0.454018826937002,0.476035045524824,0.274043433298862,0.235839340885685,-0.00761990138951143,-0.00275229357798165,"97",0,0,0
639205,7691765,-0.0198915009041591,-0.045531197301855,-0.0408163265306122,-0.037261698440208,-0.0118728456530065,-0.0983113578533426,0.211123307720454,0.367931835786212,0.393895348837209,0.454929577464789,0.432756324900133,0.471539002108222,0.258639505274645,0.231707317073171,-0.00492170022371365,0.000737281887441632,"98",0,0,0
639215,7691765,-0.0199052132701422,-0.0491228070175439,-0.0429824561403509,-0.0296022201665125,-0.00772200772200772,-0.10305068460245,0.201962387571545,0.315723270440252,0.332283464566929,0.424276587748967,0.366279069767442,0.434881949733435,0.230342642107348,0.200488003253355,-0.0149480618191031,-0.00412796697626419,"99",0,0,0
639225,7691765,-0.0182348650619985,-0.0317241379310345,-0.0390070921985816,-0.0154440154440154,-0.00698215671062839,-0.0942752740560292,0.192951148784296,0.279044036291215,0.27563025210084,0.342336811950072,0.322622666087712,0.356073211314476,0.194328607172644,0.167832167832168,-0.0261204289249381,-0.00562659846547315,"100",0,0,0
639235,7691765,-0.0104546559688792,-0.0277385989656794,-0.0346339324857519,-0.0270522388059701,-0.00896686159844054,-0.0995260663507109,0.17776797529775,0.286774334351811,0.296615513979399,0.296675191815857,0.326646314871348,0.336743393009378,0.189234300020864,0.153326063249727,-0.0292668791654593,-0.023865722528193,"101",0,0,0
639245,7691765,-0.0187850695291535,-0.0283589028358903,-0.0376940133037694,-0.0277777777777778,-0.0106257378984652,-0.102264600715137,0.194408038444736,0.271269487750557,0.280068728522337,0.317607413647852,0.319148936170213,0.331925675675676,0.188010899182561,0.149606299212598,-0.0333628579864187,-0.0278551532033426,"102",0,0,0
639255,7691765,-0.0159980310115678,-0.0220994475138122,-0.0341726618705036,-0.0297565374211001,-0.0078740157480315,-0.0986183897093854,0.192825112107623,0.268270944741533,0.271777003484321,0.300820025895555,0.323931247245483,0.324736728992048,0.190194420963652,0.146859466787167,-0.0213662353295215,-0.0223623853211009,"103",0,0,0
639265,7691765,-0.0191082802547771,-0.0311926605504587,-0.0359389038634322,-0.0239710538218001,-0.0110584518167457,-0.0976833054693098,0.183636363636364,0.274764679515912,0.281377825618945,0.313148788927336,0.317418213969938,0.333048311244121,0.186813186813187,0.155979990904957,-0.0436046511627907,-0.0322209436133487,"104",0,0,0
639275,7691765,-0.0202785243097972,-0.030192131747484,-0.029810298102981,-0.0231712857791913,-0.00712589073634204,-0.0974383528848456,0.154018859452178,0.281167108753316,0.305812973883741,0.326280152348709,0.333333333333333,0.350138859218116,0.168365267019976,0.160903642231443,-0.0169888693614528,-0.0284892086330935,"105",0,0,0
639285,7691765,-0.0159036144578313,-0.0319051959890611,-0.0214183722037125,-0.010989010989011,-0.00681909346169274,-0.100696947849075,0.158443642198155,0.274725274725275,0.272689163697338,0.332507228418009,0.321627408993576,0.35751713018944,0.168429003021148,0.160344827586207,-0.0432365657813465,-0.0385487528344671,"106",0,0,0
639295,7691765,-0.0165328294756731,-0.0472027972027972,-0.0160832544938505,-0.015668202764977,-0.011707710940654,-0.0951231289232255,0.0589155370177268,0.215289982425308,0.200172191132157,0.293723849372385,0.266960352422907,0.32705689725747,0.162525458248473,0.152065365410803,-0.0359231411862991,-0.0380029806259314,"107",0,0,0
639305,7691765,-0.0182157870154134,-0.0400330169211721,-0.0334970969182671,-0.0350797266514806,-0.0151082074316047,-0.0950644298565524,-0.0618296529968454,0.162284678150499,0.160919540229885,0.20936170212766,0.214366388073187,0.267318317042074,0.139368421052632,0.104637613609881,-0.0284913591779542,-0.0476190476190476,"108",0,0,0
639315,7691765,-0.0186915887850467,-0.0445079624336464,-0.0346975088967972,-0.0253164556962025,-0.00894308943089431,-0.102446112860257,-0.0595340811044003,0.184668989547038,0.18688803746275,0.205925307740455,0.248062015503876,0.272576636288318,0.157284768211921,0.128160035172565,-0.0291938997821351,-0.0717117117117117,"109",0,0,0
639325,7691765,-0.0202764976958525,-0.0471161657189277,-0.0340314136125654,-0.0189177298724153,-0.00894308943089431,-0.0927487352445194,-0.0728971962616822,0.198970840480274,0.207862818904224,0.239950269374223,0.280698109287347,0.292071197411003,0.194963754292255,0.160187953865869,0.00837209302325581,-0.0294024660132785,"110",0,0,0
639335,7691765,-0.0184435447593342,-0.0442260442260442,-0.0312236286919831,-0.0169204737732657,-0.0104417670682731,-0.0980207351555137,-0.0377237851662404,0.235113566605279,0.241521068859198,0.288401253918495,0.325954198473282,0.329768951689899,0.207443142660234,0.199394627317442,-0.0073394495412844,0.0106991789002239,"111",0,0,0
639345,7691765,-0.0179274158285964,-0.0447638603696099,-0.0359832635983264,-0.0233139050791007,-0.0166139240506329,-0.099906629318394,-0.0407101316192225,0.258167330677291,0.262308313155771,0.319316688567674,0.315809818322381,0.359301055697124,0.239807383627608,0.217893217893218,-0.000854700854700855,0.018716577540107,"112",0,0,0
639355,7691765,-0.0124516960068699,-0.043442283822921,-0.0355499790882476,-0.0233918128654971,-0.0141509433962264,-0.101757631822387,-0.0330658105939005,0.232441471571906,0.240596764026056,0.29432146294514,0.329872204472843,0.334085778781038,0.215146299483649,0.211738484398217,-0.0122311261071278,0.00578549176680018,"113",0,0,0
639365,7691765,-0.0170794192997438,-0.0459627329192547,-0.0324210526315789,-0.0260942760942761,-0.0122772277227723,-0.097148156735451,-0.0269254852849092,0.240926978574552,0.259706643658326,0.293884034948372,0.339427662957075,0.348765432098765,0.231089521165857,0.225245653817082,-0.00841042893187553,-0.00560224089635854,"114",0,0,0
639375,7691765,-0.0157379838366652,-0.0508474576271186,-0.0353642948444823,-0.0294243070362473,-0.00986193293885602,-0.0978743284279374,-0.0183798502382573,0.22952295229523,0.228969860548808,0.297190344281757,0.317457114026236,0.368780858336498,0.208275862068966,0.192441187813344,0.003168854685378,0.0083354382419803,"115",0,0,0
639385,7691765,-0.0154109589041096,-0.0515463917525773,-0.034278459585273,-0.0237087214225233,-0.0176263219741481,-0.103992571959146,-0.0329067641681901,0.220149253731343,0.225417439703154,0.277755511022044,0.334954407294833,0.360139184225788,0.196625091709464,0.176567656765677,-0.00235294117647059,-0.0298548342919748,"116",0,0,0
639395,7691765,-0.0196570472605604,-0.052163364334816,-0.033800494641385,-0.0180327868852459,-0.00956754688097972,-0.103008204193254,-0.0141773821299044,0.228720874940561,0.253222836095764,0.313396149119213,0.368035786905246,0.392534381139489,0.209094297428252,0.187261146496815,-0.0241916167664671,-0.00842696629213483,"117",0,0,0
639405,7691765,-0.0144810941271118,-0.0448818897637795,-0.0355537392725787,-0.0108564535585042,-0.00869565217391304,-0.0937710816280639,0.0443444730077121,0.246293639406982,0.263594470046083,0.334963325183374,0.384116693679092,0.401803214425715,0.208423538673489,0.190924657534247,-0.0479016532428995,0.0268974700399467,"118",0,0,0
639415,7691765,-0.00704776820673453,-0.04839968774395,-0.0337620578778135,-0.00908731726590281,-0.00898203592814371,-0.100312082032992,0.117626527050611,0.252621544327931,0.275646743978591,0.331132659376934,0.419530188312949,0.411132437619962,0.229199372056515,0.225101734846862,-0.0117563234770217,-0.0108031939877877,"119",0,0,0
639425,7691765,-0.00538876058506543,-0.0556203811746402,-0.0325138778747026,-0.0141176470588235,-0.00371195248700817,-0.107474568774878,0.0835014118596208,0.296882060551288,0.355330996081666,0.390862944162437,0.450533009164017,0.462224649553978,0.254066180594504,0.228571428571429,0.00932176149148184,0.00393184796854522,"120",0,0,0
639435,7691765,-0.00956754688097972,-0.051799130090945,-0.0327158060701616,-0.0118389897395422,-0.00967261904761905,-0.0904109589041096,0.146110056925996,0.312554112554113,0.382598331346841,0.436557557925708,0.436777321894815,0.469504560901449,0.247924936845904,0.241893402907193,0.018582243633861,0.00703605980650836,"121",0,0,0
639445,7691765,-0.00766283524904215,-0.0516206482593037,-0.0332805071315372,-0.0118764845605701,-0.00709749719835637,-0.098989898989899,0.135426889106968,0.324126025032369,0.378953650288442,0.443194192377495,0.456752655538695,0.479835095895322,0.240989399293286,0.245803804550541,0.00382875043508528,-0.00818181818181818,"122",0,0,0
639455,7691765,-0.00730488273740869,-0.0494657696873763,-0.0349206349206349,-0.0106424911312574,-0.00599250936329588,-0.0999559665345663,0.142014742014742,0.373532982598138,0.403602912993484,0.462396545519971,0.462983425414365,0.486973247071166,0.24646265218822,0.253449527959332,0.00211118930330753,0.00913440626359287,"123",0,0,0
639465,7691765,-0.00887003470883147,-0.0523349436392915,-0.036624203821656,-0.0169491525423729,-0.0104868913857678,-0.100617828773169,0.191919191919192,0.39697322467986,0.423048327137546,0.477464788732394,0.467930029154519,0.488307155322862,0.244053437601825,0.257183398368216,0.0170876671619614,0.011070110701107,"124",0,0,0
639475,7691765,-0.00743058271411811,-0.050999592003264,-0.0350877192982456,-0.0219210840972499,-0.00782705926202013,-0.100218818380744,0.203161717581713,0.366883116883117,0.391509433962264,0.462844622968779,0.425044091710758,0.478557329983851,0.230139788612342,0.25699558173785,0.00608519269776876,0.00677021107128634,"125",0,0,0
639485,7691765,-0.00590783773139031,-0.036234902124115,-0.0281517747858017,-0.0223820943245404,-0.00822737471952132,-0.0862148455509451,0.198823795521375,0.343619683069224,0.374495560936239,0.417445482866044,0.394831013916501,0.434765776229191,0.218772053634439,0.23668869024485,-0.00773860705073087,0.00729335494327391,"126",0,0,0
639495,7691765,-0.00199123855037834,-0.0320685434516524,-0.0347457627118644,-0.018374846876276,-0.00377073906485671,-0.0748636588993555,0.195942830797603,0.375852386682712,0.411853529633824,0.42726927459172,0.432767499523174,0.442622950819672,0.185162094763092,0.222727272727273,-0.00316598824061511,0.00640204865556978,"127",0,0,0
639505,7691765,-0.00324149108589951,-0.00696055684454756,-0.031331592689295,-0.00672834314550042,-0.00684410646387833,-0.0768862275449102,0.235281431960319,0.408279529054311,0.427745664739884,0.435344827586207,0.455392332497313,0.458665250486812,0.141150112023898,0.233207027213228,-0.00422733677782997,0.0138084632516704,"128",0,0,0
639195,7691755,-0.0139009556907037,-0.0464065708418891,-0.0403292181069959,-0.0334448160535117,-0.00935979034069637,-0.0960144927536232,0.227730753728335,0.374928229665072,0.408796215174347,0.465486725663717,0.439106145251397,0.485734048071935,0.266714082503556,0.231491513181654,-0.0131523122613492,0.00374882849109653,"129",0,0,0
639205,7691755,-0.014647137150466,-0.0421008753647353,-0.0476190476190476,-0.0421686746987952,-0.00943040362127499,-0.102172907998151,0.202830188679245,0.352403655145014,0.373278749534797,0.447564877355137,0.405913452124535,0.459811730629978,0.251930856932696,0.230537796163971,-0.0079646017699115,0.0036003600360036,"130",0,0,0
639215,7691755,-0.00821167883211679,-0.0422163588390501,-0.0299953853253346,-0.0114832535885167,-0.00643695569859902,-0.0543508870740636,0.210360075805433,0.323051271363068,0.334895528217145,0.390015600624025,0.367385388319029,0.408450704225352,0.247692307692308,0.215482841181165,-0.00979431929480901,0.00603968938740293,"131",0,0,0
639225,7691755,-0.0147874306839187,-0.0269516728624535,-0.0226244343891403,-0.0163170163170163,-0.0076103500761035,-0.0857908847184987,0.207385143838557,0.314430808294541,0.323446893787575,0.352535496957404,0.356369691923397,0.370362862355565,0.244760775009885,0.19950839819746,-0.00682335102350265,-0.00500682749203459,"132",0,0,0
639235,7691755,-0.00952380952380952,-0.033780657103193,-0.0397236614853195,-0.0307827616534741,-0.00769230769230769,-0.0925275240103069,0.210113339145597,0.319112627986348,0.3312,0.359577922077922,0.366906474820144,0.386082369649016,0.238019169329073,0.200580792366729,-0.0161329159643631,-0.00122639195486878,"133",0,0,0
639245,7691755,-0.0110803324099723,-0.0348304307974335,-0.03585313174946,-0.0385650224215247,-0.00772200772200772,-0.0989217065166432,0.215616681455191,0.315482617145325,0.323639385126714,0.365933170334148,0.364023870417732,0.379700768297614,0.220366598778004,0.187074829931973,-0.0210032122559921,-0.00736454497632825,"134",0,0,0
639255,7691755,-0.0056550424128181,-0.0275572162540869,-0.0387124836885602,-0.0346947738252086,-0.00857365549493375,-0.0962893377172381,0.208221626452189,0.304159445407279,0.322914466737064,0.34900314795383,0.352661185633925,0.380523560209424,0.213759213759214,0.188144329896907,-0.0264797507788162,-0.0185087255420412,"135",0,0,0
639265,7691755,-0.0164396430248943,-0.0357973035797304,-0.0331010452961672,-0.0295434198746643,-0.0105017502917153,-0.0997886827893872,0.203302834188797,0.305672037077908,0.308379413015738,0.341231224878358,0.349815658208632,0.362683438155136,0.207329627341981,0.194625054182922,-0.0279119699409554,-0.024927840461821,"136",0,0,0
639275,7691755,-0.018796992481203,-0.0280373831775701,-0.0307827616534741,-0.0266847580280416,-0.00821274931560422,-0.0966057441253264,0.195279447784458,0.307947752933363,0.32536293766012,0.335868187579214,0.347694959069367,0.363019508057676,0.201135442011354,0.181660899653979,-0.0226244343891403,-0.0089261563429808,"137",0,0,0
