"";"id";"ndvi_mx";"ndv_mx_dy";"ndv_mx_dt";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"snow.persist";"geometry"
"147";147;0,266221153808146;228,518753111279;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691780, 7691770, 7691770, 7691780, 7691780))
"148";148;0,277839960377605;231,516444248049;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691780, 7691770, 7691770, 7691780, 7691780))
"149";149;0,292300034852815;230,572254909228;2023-08-18;0,9987;0,000575;2,5e-05;0;40000;0,249825;list(c(639260, 639260, 639250, 639250, 639260, 7691780, 7691770, 7691770, 7691780, 7691780))
"150";150;0,278253686512471;230,897451550914;2023-08-18;0,986791044776119;0,000945273631840796;0,000124378109452736;4,97512437810945e-05;40200;0,246977611940299;list(c(639270, 639270, 639260, 639260, 639270, 7691780, 7691770, 7691770, 7691780, 7691780))
"151";151;0,279800118725689;229,587558135074;2023-08-17;0,982525;0,00095;0,00015;2,5e-05;40000;0,2459125;list(c(639280, 639280, 639270, 639270, 639280, 7691780, 7691770, 7691770, 7691780, 7691780))
"152";152;0,301623997205752;232,393102988768;2023-08-20;0,999875;0,07635;0,00225;0,006525;40000;0,27125;list(c(639290, 639290, 639280, 639280, 639290, 7691780, 7691770, 7691770, 7691780, 7691780))
"153";153;0,267549822958244;235,564485036026;2023-08-23;1;0,012725;0,03765;0,023775;40000;0,2685375;list(c(639300, 639300, 639290, 639290, 639300, 7691780, 7691770, 7691770, 7691780, 7691780))
"154";154;0,255334785782907;235,252800384482;2023-08-23;1;0,013225;0,10695;0,049;40000;0,29229375;list(c(639310, 639310, 639300, 639300, 639310, 7691780, 7691770, 7691770, 7691780, 7691780))
"155";155;0,252524016490497;237,541439731453;2023-08-25;1;0,11405;0,0492;0,0168;40000;0,2950125;list(c(639320, 639320, 639310, 639310, 639320, 7691780, 7691770, 7691770, 7691780, 7691780))
"156";156;0,246596207703988;235,386841412132;2023-08-23;1;0,1508;0,019075;0,022475;40000;0,2980875;list(c(639330, 639330, 639320, 639320, 639330, 7691780, 7691770, 7691770, 7691780, 7691780))
"157";157;0,266362156355171;236,889179206351;2023-08-24;0,9997;0,079525;0,013125;0,01055;40000;0,275725;list(c(639340, 639340, 639330, 639330, 639340, 7691780, 7691770, 7691770, 7691780, 7691780))
"158";158;0,286095424969972;238,779553012046;2023-08-26;0,999975;0,030125;0,029575;0,0138;40000;0,26836875;list(c(639350, 639350, 639340, 639340, 639350, 7691780, 7691770, 7691770, 7691780, 7691780))
"159";159;0,281140075581789;237,596346343111;2023-08-25;1;0,02725;0,055825;0,0304;40000;0,27836875;list(c(639360, 639360, 639350, 639350, 639360, 7691780, 7691770, 7691770, 7691780, 7691780))
"160";160;0,301066658743366;237,070848445957;2023-08-25;1;0,042475;0,0288;0,0184;40000;0,27241875;list(c(639370, 639370, 639360, 639360, 639370, 7691780, 7691770, 7691770, 7691780, 7691780))
"161";161;0,294015752035193;237,663606652768;2023-08-25;1;0,025;0,02105;0,030175;40000;0,26905625;list(c(639380, 639380, 639370, 639370, 639380, 7691780, 7691770, 7691770, 7691780, 7691780))
"162";162;0,256748029751179;238,378170269756;2023-08-26;NA;0,0751;0,0208;0,038175;40000;NA;list(c(639390, 639390, 639380, 639380, 639390, 7691780, 7691770, 7691770, 7691780, 7691780))
"163";163;0,272949858408538;238,330456987875;2023-08-26;NA;0,02775;0,0086;0,00785;40000;NA;list(c(639400, 639400, 639390, 639390, 639400, 7691780, 7691770, 7691770, 7691780, 7691780))
"164";164;0,261116264118755;237,296202225782;2023-08-25;NA;0,041925;0,04145;0,044375;40000;NA;list(c(639410, 639410, 639400, 639400, 639410, 7691780, 7691770, 7691770, 7691780, 7691780))
"165";165;0,247973862788058;235,875220566388;2023-08-23;NA;NA;NA;NA;NA;NA;list(c(639420, 639420, 639410, 639410, 639420, 7691780, 7691770, 7691770, 7691780, 7691780))
"166";166;0,33789077441179;228,807421761983;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639430, 639430, 639420, 639420, 639430, 7691780, 7691770, 7691770, 7691780, 7691780))
"167";167;0,40012085824128;231,278156351156;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691780, 7691770, 7691770, 7691780, 7691780))
"168";168;0,434544597752392;229,992527549639;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691780, 7691770, 7691770, 7691780, 7691780))
"169";169;0,461832835026144;229,279661447297;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691780, 7691770, 7691770, 7691780, 7691780))
"170";170;0,456684019212844;227,629307037092;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691780, 7691770, 7691770, 7691780, 7691780))
"171";171;0,446647447199211;227,993036537482;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691780, 7691770, 7691770, 7691780, 7691780))
"172";172;0,429124151429278;226,801997194882;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691780, 7691770, 7691770, 7691780, 7691780))
"173";173;0,438055816179258;223,832472227179;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691780, 7691770, 7691770, 7691780, 7691780))
"174";174;0,452655040149693;230,678927145669;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691780, 7691770, 7691770, 7691780, 7691780))
"175";175;0,452773252800398;227,052704709047;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691780, 7691770, 7691770, 7691780, 7691780))
"176";176;0,470832082100969;228,935698915913;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691770, 7691760, 7691760, 7691770, 7691770))
"177";177;0,458771751727909;228,633600718993;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691770, 7691760, 7691760, 7691770, 7691770))
"178";178;0,465343784569995;228,792075019872;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691770, 7691760, 7691760, 7691770, 7691770))
"179";179;0,459770140427281;229,892798472378;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691770, 7691760, 7691760, 7691770, 7691770))
"180";180;0,406768079228641;229,932540750568;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691770, 7691760, 7691760, 7691770, 7691770))
"181";181;0,336197512770013;228,659007098224;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691770, 7691760, 7691760, 7691770, 7691770))
"182";182;0,326822892850032;228,332459916906;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691770, 7691760, 7691760, 7691770, 7691770))
"183";183;0,320981614742777;227,801617264795;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691770, 7691760, 7691760, 7691770, 7691770))
"184";184;0,314595292406011;228,095054066718;2023-08-16;0,366875;0,0015;0,00015;7e-04;40000;0,09230625;list(c(639260, 639260, 639250, 639250, 639260, 7691770, 7691760, 7691760, 7691770, 7691770))
"185";185;0,322190099839645;228,243129890176;2023-08-16;0,574154228855721;0,000895522388059702;9,95024875621891e-05;0,000298507462686567;40200;0,143861940298507;list(c(639270, 639270, 639260, 639260, 639270, 7691770, 7691760, 7691760, 7691770, 7691770))
"186";186;0,34305614818004;228,402739958648;2023-08-16;0,758375;0,00025;2,5e-05;0;40000;0,1896625;list(c(639280, 639280, 639270, 639270, 639280, 7691770, 7691760, 7691760, 7691770, 7691770))
"187";187;0,336800595614477;228,783570584506;2023-08-16;0,9975;0,000125;0;0;40000;0,24940625;list(c(639290, 639290, 639280, 639280, 639290, 7691770, 7691760, 7691760, 7691770, 7691770))
"188";188;0,322334026073804;234,818315255587;2023-08-22;1;0,01285;0,002775;0;40000;0,25390625;list(c(639300, 639300, 639290, 639290, 639300, 7691770, 7691760, 7691760, 7691770, 7691770))
"189";189;0,257417985165375;236,009266021123;2023-08-24;1;0,0764;0,002;0,00365;40000;0,2705125;list(c(639310, 639310, 639300, 639300, 639310, 7691770, 7691760, 7691760, 7691770, 7691770))
"190";190;0,264197511569364;235,348089045387;2023-08-23;0,999725;0,0679;0,010875;0,005175;40000;0,27091875;list(c(639320, 639320, 639310, 639310, 639320, 7691770, 7691760, 7691760, 7691770, 7691770))
"191";191;0,296533365908545;236,663511709223;2023-08-24;1;0,0545;0,02745;0,0012;40000;0,2707875;list(c(639330, 639330, 639320, 639320, 639330, 7691770, 7691760, 7691760, 7691770, 7691770))
"192";192;0,338056716711435;235,180748818926;2023-08-23;1;0,064975;0,042075;0,00465;40000;0,277925;list(c(639340, 639340, 639330, 639330, 639340, 7691770, 7691760, 7691760, 7691770, 7691770))
"193";193;0,357212351816997;235,955889729394;2023-08-23;1;0,04185;0,0245;0,000325;40000;0,26666875;list(c(639350, 639350, 639340, 639340, 639350, 7691770, 7691760, 7691760, 7691770, 7691770))
"194";194;0,345731707580853;235,795972126583;2023-08-23;1;0,0446;0,017975;1e-04;40000;0,26566875;list(c(639360, 639360, 639350, 639350, 639360, 7691770, 7691760, 7691760, 7691770, 7691770))
"195";195;0,35531100622029;236,064035797288;2023-08-24;1;0,037525;0,0022;5e-05;40000;0,25994375;list(c(639370, 639370, 639360, 639360, 639370, 7691770, 7691760, 7691760, 7691770, 7691770))
"196";196;0,364985836102278;236,331071500423;2023-08-24;1;0,0102;0,001625;0,00145;40000;0,25331875;list(c(639380, 639380, 639370, 639370, 639380, 7691770, 7691760, 7691760, 7691770, 7691770))
"197";197;0,361396044623689;236,080653522527;2023-08-24;1;0,01875;0,00715;0,0026;40000;0,257125;list(c(639390, 639390, 639380, 639380, 639390, 7691770, 7691760, 7691760, 7691770, 7691770))
"198";198;0,400045828268048;235,966281365254;2023-08-23;NA;0,026125;0,0394;0,012225;40000;NA;list(c(639400, 639400, 639390, 639390, 639400, 7691770, 7691760, 7691760, 7691770, 7691770))
"199";199;0,411865029294859;235,319863860586;2023-08-23;NA;0,022175;0,01395;0,004025;40000;NA;list(c(639410, 639410, 639400, 639400, 639410, 7691770, 7691760, 7691760, 7691770, 7691770))
"200";200;0,391296324924042;233,644223885789;2023-08-21;NA;0,051625;0,05255;0,027775;40000;NA;list(c(639420, 639420, 639410, 639410, 639420, 7691770, 7691760, 7691760, 7691770, 7691770))
"201";201;0,470788416278083;234,441347335705;2023-08-22;NA;0,049425;0,0102;0,01625;40000;NA;list(c(639430, 639430, 639420, 639420, 639430, 7691770, 7691760, 7691760, 7691770, 7691770))
"202";202;0,45888275867037;231,773702061448;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691770, 7691760, 7691760, 7691770, 7691770))
"203";203;0,470798202135484;231,594473068872;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691770, 7691760, 7691760, 7691770, 7691770))
"204";204;0,488253092014929;230,946705908773;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691770, 7691760, 7691760, 7691770, 7691770))
"205";205;0,489765122925746;229,334855905352;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691770, 7691760, 7691760, 7691770, 7691770))
"206";206;0,460064766964933;229,00610237163;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691770, 7691760, 7691760, 7691770, 7691770))
"207";207;0,422092824213905;228,668358298404;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691770, 7691760, 7691760, 7691770, 7691770))
"208";208;0,444838738229009;226,923938976815;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691770, 7691760, 7691760, 7691770, 7691770))
"209";209;0,456590203917585;224,039670571045;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691770, 7691760, 7691760, 7691770, 7691770))
"210";210;0,468634458826273;225,580865622782;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691770, 7691760, 7691760, 7691770, 7691770))
"211";211;0,460965621910873;228,197014453137;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691760, 7691750, 7691750, 7691760, 7691760))
"212";212;0,46366105726338;229,065193200586;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691760, 7691750, 7691750, 7691760, 7691760))
"213";213;0,469218584876216;229,639852979035;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691760, 7691750, 7691750, 7691760, 7691760))
"214";214;0,443262895554653;230,165619247309;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691760, 7691750, 7691750, 7691760, 7691760))
"215";215;0,392133549612481;230,293086097052;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691760, 7691750, 7691750, 7691760, 7691760))
"216";216;0,365935894056747;230,248387829623;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691760, 7691750, 7691750, 7691760, 7691760))
"217";217;0,375699813856045;229,619655197344;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691760, 7691750, 7691750, 7691760, 7691760))
"218";218;0,370347129173751;228,324814873195;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691760, 7691750, 7691750, 7691760, 7691760))
"219";219;0,362679904232209;228,465846716324;2023-08-16;0,10615;0,000375;0;0;40000;0,02663125;list(c(639260, 639260, 639250, 639250, 639260, 7691760, 7691750, 7691750, 7691760, 7691760))
"220";220;0,352863436535699;228,185802727745;2023-08-16;0,0871393034825871;0,000323383084577114;0;0;40200;0,021865671641791;list(c(639270, 639270, 639260, 639260, 639270, 7691760, 7691750, 7691750, 7691760, 7691760))
"221";221;0,355078517008224;227,9376349493;2023-08-15;0,209;2,5e-05;0;0;40000;0,05225625;list(c(639280, 639280, 639270, 639270, 639280, 7691760, 7691750, 7691750, 7691760, 7691760))
"222";222;0,34637580497656;228,523511444055;2023-08-16;0,6147;0;0;0;40000;0,153675;list(c(639290, 639290, 639280, 639280, 639290, 7691760, 7691750, 7691750, 7691760, 7691760))
"223";223;0,33473757396132;229,79024683691;2023-08-17;0,582875;5e-05;0;0;40000;0,14573125;list(c(639300, 639300, 639290, 639290, 639300, 7691760, 7691750, 7691750, 7691760, 7691760))
"224";224;0,308682413466158;233,202775703347;2023-08-21;0,391175;7,5e-05;0;0;40000;0,0978125;list(c(639310, 639310, 639300, 639300, 639310, 7691760, 7691750, 7691750, 7691760, 7691760))
"225";225;0,278507030889159;230,924417814735;2023-08-18;0,089325;0,000725;0;0;40000;0,0225125;list(c(639320, 639320, 639310, 639310, 639320, 7691760, 7691750, 7691750, 7691760, 7691760))
"226";226;0,306223617662909;229,77030689676;2023-08-17;0,2429;0,002775;0;0;40000;0,06141875;list(c(639330, 639330, 639320, 639320, 639330, 7691760, 7691750, 7691750, 7691760, 7691760))
"227";227;0,366532256201026;233,636979382543;2023-08-21;0,9965;0,022825;0,00035;0,000925;40000;0,25515;list(c(639340, 639340, 639330, 639330, 639340, 7691760, 7691750, 7691750, 7691760, 7691760))
"228";228;0,400322501271148;235,914533311625;2023-08-23;1;0,00025;0,00165;0,0058;40000;0,251925;list(c(639350, 639350, 639340, 639340, 639350, 7691760, 7691750, 7691750, 7691760, 7691760))
"229";229;0,417495758738369;234,921132848878;2023-08-22;1;0,0246;0,009525;0,000325;40000;0,2586125;list(c(639360, 639360, 639350, 639350, 639360, 7691760, 7691750, 7691750, 7691760, 7691760))
"230";230;0,4346851373557;233,630246692108;2023-08-21;1;0,03365;0,00415;0;40000;0,25945;list(c(639370, 639370, 639360, 639360, 639370, 7691760, 7691750, 7691750, 7691760, 7691760))
"231";231;0,425890560771222;232,140440597075;2023-08-20;0,971825;0,002475;1e-04;0;40000;0,2436;list(c(639380, 639380, 639370, 639370, 639380, 7691760, 7691750, 7691750, 7691760, 7691760))
"232";232;0,435482761531603;232,43243079117;2023-08-20;0,4831;0,000225;5e-04;0,00015;40000;0,12099375;list(c(639390, 639390, 639380, 639380, 639390, 7691760, 7691750, 7691750, 7691760, 7691760))
"233";233;0,434577535233984;228,754339146013;2023-08-16;0,438375;0,000825;0,00135;0;40000;0,1101375;list(c(639400, 639400, 639390, 639390, 639400, 7691760, 7691750, 7691750, 7691760, 7691760))
"234";234;0,459977071062895;229,829385127672;2023-08-17;0,332275;0,000125;0,000825;0;40000;0,08330625;list(c(639410, 639410, 639400, 639400, 639410, 7691760, 7691750, 7691750, 7691760, 7691760))
"235";235;0,48733776473091;231,502687848097;2023-08-19;0,12045;0,010625;0,00285;2,5e-05;40000;0,0334875;list(c(639420, 639420, 639410, 639410, 639420, 7691760, 7691750, 7691750, 7691760, 7691760))
"236";236;0,468137288393336;231,80396430126;2023-08-19;0,584975;0,020075;0,0147;0,00395;40000;0,155925;list(c(639430, 639430, 639420, 639420, 639430, 7691760, 7691750, 7691750, 7691760, 7691760))
"237";237;0,442266508689499;231,087505859654;2023-08-19;NA;0,13005;0,0733;0,065525;40000;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691760, 7691750, 7691750, 7691760, 7691760))
"238";238;0,437995491316542;231,161592246917;2023-08-19;NA;0,081625;0,041625;0,053025;40000;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691760, 7691750, 7691750, 7691760, 7691760))
"239";239;0,445480625072378;230,406420172993;2023-08-18;NA;0,13185;0,063475;0,078025;40000;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691760, 7691750, 7691750, 7691760, 7691760))
"240";240;0,469934209657367;230,040931619005;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691760, 7691750, 7691750, 7691760, 7691760))
"241";241;0,444642987611587;229,655434505941;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691760, 7691750, 7691750, 7691760, 7691760))
"242";242;0,376497926314187;228,780577962243;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691760, 7691750, 7691750, 7691760, 7691760))
"243";243;0,393450991774444;227,42673218554;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691760, 7691750, 7691750, 7691760, 7691760))
"244";244;0,443955439368438;225,808048214843;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691760, 7691750, 7691750, 7691760, 7691760))
"245";245;0,472890135759371;226,535275538059;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691760, 7691750, 7691750, 7691760, 7691760))
"246";246;0,46023693006282;230,419183175341;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691750, 7691740, 7691740, 7691750, 7691750))
"247";247;0,449306940092356;229,676882804742;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691750, 7691740, 7691740, 7691750, 7691750))
"248";248;0,429937117216468;228,181637917947;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691750, 7691740, 7691740, 7691750, 7691750))
"249";249;0,424365814746125;229,801618572572;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691750, 7691740, 7691740, 7691750, 7691750))
"250";250;0,398814853775548;230,436266131797;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691750, 7691740, 7691740, 7691750, 7691750))
"251";251;0,378191340794729;229,902177249329;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691750, 7691740, 7691740, 7691750, 7691750))
"252";252;0,388143773605407;229,72600891933;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691750, 7691740, 7691740, 7691750, 7691750))
"253";253;0,398713560367469;229,220196470877;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691750, 7691740, 7691740, 7691750, 7691750))
"254";254;0,397305988750304;228,03376140918;2023-08-16;0,00035;3e-04;0;0;40000;0,0001625;list(c(639260, 639260, 639250, 639250, 639260, 7691750, 7691740, 7691740, 7691750, 7691750))
"255";255;0,381637879167101;227,830302264156;2023-08-15;0;0;0;0;40200;0;list(c(639270, 639270, 639260, 639260, 639270, 7691750, 7691740, 7691740, 7691750, 7691750))
"256";256;0,36622048378922;228,429105347019;2023-08-16;0,00575;0,00535;0,005175;0,00415;40000;0,00510625;list(c(639280, 639280, 639270, 639270, 639280, 7691750, 7691740, 7691740, 7691750, 7691750))
"257";257;0,34922833397286;228,151110083942;2023-08-16;0,00065;2,5e-05;2,5e-05;0;40000;0,000175;list(c(639290, 639290, 639280, 639280, 639290, 7691750, 7691740, 7691740, 7691750, 7691750))
"258";258;0,334082551751635;227,495431322321;2023-08-15;0,001675;0;0;0;40000;0,00041875;list(c(639300, 639300, 639290, 639290, 639300, 7691750, 7691740, 7691740, 7691750, 7691750))
"259";259;0,324144570186036;226,426083885504;2023-08-14;0,001075;0,000825;0,000175;7,5e-05;40000;0,0005375;list(c(639310, 639310, 639300, 639300, 639310, 7691750, 7691740, 7691740, 7691750, 7691750))
