"";"id";"ndvi_mx";"ndv_mx_dy";"ndv_mx_dt";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"snow.persist";"geometry"
"128";128;0,284486906548409;222,676295181798;2023-08-10;0,0754333333333333;0,00000277777777777778;0,00000833333333333333;0;360000;0,0188611111111111;list(c(639405, 639405, 639375, 639375, 639405, 7691505, 7691475, 7691475, 7691505, 7691505))
"129";129;0,316217225314176;221,144589200827;2023-08-09;0,198822222222222;0,00777777777777778;0;0;360000;0,05165;list(c(639435, 639435, 639405, 639405, 639435, 7691505, 7691475, 7691475, 7691505, 7691505))
"130";130;0,283869619808684;226,326940412942;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691505, 7691475, 7691475, 7691505, 7691505))
"131";131;0,293214853492827;232,937362346907;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691505, 7691475, 7691475, 7691505, 7691505))
"132";132;0,339265752820211;242,895548189441;2023-08-30;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691505, 7691475, 7691475, 7691505, 7691505))
"133";133;0,163586304468481;243,846534099863;2023-08-31;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691475, 7691445, 7691445, 7691475, 7691475))
"134";134;0,179223077813731;249,417090451348;2023-09-06;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691475, 7691445, 7691445, 7691475, 7691475))
"135";135;0,180082917553591;253,219129261652;2023-09-10;0,379594444444444;0,0252805555555556;0,00596111111111111;0,00307222222222222;360000;0,103477083333333;list(c(639255, 639255, 639225, 639225, 639255, 7691475, 7691445, 7691445, 7691475, 7691475))
"136";136;0,18194490159658;227,333945246373;2023-08-15;0,113283416528009;0,0712035496394897;0,0311896838602329;0,0383777038269551;360600;0,0635135884636717;list(c(639285, 639285, 639255, 639255, 639285, 7691475, 7691445, 7691445, 7691475, 7691475))
"137";137;0,2297727009136;221,205566129007;2023-08-09;0,254980555555556;0,0657;0,0105416666666667;0,000591666666666667;360000;0,0829534722222222;list(c(639315, 639315, 639285, 639285, 639315, 7691475, 7691445, 7691445, 7691475, 7691475))
"138";138;0,222155150611798;223,795233234476;2023-08-11;0,65045;0,273969444444444;0,0557055555555556;0,00347777777777778;360000;0,245900694444444;list(c(639345, 639345, 639315, 639315, 639345, 7691475, 7691445, 7691445, 7691475, 7691475))
"139";139;0,194213205384585;235,400454391296;2023-08-23;0,848047222222222;0,369536111111111;0,0295083333333333;0,0368194444444444;360000;0,320977777777778;list(c(639375, 639375, 639345, 639345, 639375, 7691475, 7691445, 7691445, 7691475, 7691475))
"140";140;0,176659799646586;229,502666116692;2023-08-17;0,868247222222222;0,359230555555556;0,0281944444444444;0,00691388888888889;360000;0,315646527777778;list(c(639405, 639405, 639375, 639375, 639405, 7691475, 7691445, 7691445, 7691475, 7691475))
"141";141;0,191408153048542;229,545272030864;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639435, 639435, 639405, 639405, 639435, 7691475, 7691445, 7691445, 7691475, 7691475))
"142";142;0,223643004035694;229,701918236457;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691475, 7691445, 7691445, 7691475, 7691475))
"143";143;0,301729395534494;225,445064426709;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691475, 7691445, 7691445, 7691475, 7691475))
"144";144;0,311857564134698;227,565073986116;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691475, 7691445, 7691445, 7691475, 7691475))
"145";145;0,144164103443472;256,299994583944;2023-09-13;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691445, 7691415, 7691415, 7691445, 7691445))
"146";146;0,172219743768437;272,112249069876;2023-09-29;0,736925;0,269302777777778;0,0309333333333333;0,00365;360000;0,260202777777778;list(c(639225, 639225, 639195, 639195, 639225, 7691445, 7691415, 7691415, 7691445, 7691445))
"147";147;0,155343017775522;261,036896360041;2023-09-18;0,913747222222222;0,747097222222222;0,164566666666667;0,0165916666666667;360000;0,460500694444444;list(c(639255, 639255, 639225, 639225, 639255, 7691445, 7691415, 7691415, 7691445, 7691445))
"148";148;0,124387082452813;242,931885769543;2023-08-30;0,857459789240155;0,64077648363838;0,490354963948974;0,176891292290627;360600;0,541370632279534;list(c(639285, 639285, 639255, 639255, 639285, 7691445, 7691415, 7691415, 7691445, 7691445))
"149";149;0,123832744689935;239,154779234446;2023-08-27;NA;NA;NA;NA;NA;NA;list(c(639315, 639315, 639285, 639285, 639315, 7691445, 7691415, 7691415, 7691445, 7691445))
"150";150;0,124794522689626;233,662348669095;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639345, 639345, 639315, 639315, 639345, 7691445, 7691415, 7691415, 7691445, 7691445))
"151";151;0,169847394863609;231,067964452948;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639375, 639375, 639345, 639345, 639375, 7691445, 7691415, 7691415, 7691445, 7691445))
"152";152;0,140596278091834;230,055509821046;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639405, 639405, 639375, 639375, 639405, 7691445, 7691415, 7691415, 7691445, 7691445))
"153";153;0,110745630285237;234,486072116535;2023-08-22;NA;NA;NA;NA;NA;NA;list(c(639435, 639435, 639405, 639405, 639435, 7691445, 7691415, 7691415, 7691445, 7691445))
"154";154;0,136611525664193;230,406942591198;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691445, 7691415, 7691415, 7691445, 7691445))
"155";155;0,235033594475681;229,007055144251;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691445, 7691415, 7691415, 7691445, 7691445))
"156";156;0,300892961771751;224,978614337491;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691445, 7691415, 7691415, 7691445, 7691445))
"157";157;0,174206840923944;256,286235709667;2023-09-13;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691415, 7691385, 7691385, 7691415, 7691415))
"158";158;0,18230177519672;275,560252273004;2023-10-02;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691415, 7691385, 7691385, 7691415, 7691415))
"159";159;0,161912702960763;292,436462587091;2023-10-19;NA;NA;NA;NA;NA;NA;list(c(639255, 639255, 639225, 639225, 639255, 7691415, 7691385, 7691385, 7691415, 7691415))
"160";160;0,09802828271313;239,137737877543;2023-08-27;NA;NA;NA;NA;NA;NA;list(c(639285, 639285, 639255, 639255, 639285, 7691415, 7691385, 7691385, 7691415, 7691415))
"161";161;0,11284288895331;246,355088506578;2023-09-03;NA;NA;NA;NA;NA;NA;list(c(639315, 639315, 639285, 639285, 639315, 7691415, 7691385, 7691385, 7691415, 7691415))
"162";162;0,163494107207953;225,102610840229;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639345, 639345, 639315, 639315, 639345, 7691415, 7691385, 7691385, 7691415, 7691415))
"163";163;0,191162177794467;222,068979519197;2023-08-10;NA;NA;NA;NA;NA;NA;list(c(639375, 639375, 639345, 639345, 639375, 7691415, 7691385, 7691385, 7691415, 7691415))
"164";164;0,158922585073014;229,331669891402;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639405, 639405, 639375, 639375, 639405, 7691415, 7691385, 7691385, 7691415, 7691415))
"165";165;0,107073290957487;236,628555690349;2023-08-24;NA;NA;NA;NA;NA;NA;list(c(639435, 639435, 639405, 639405, 639435, 7691415, 7691385, 7691385, 7691415, 7691415))
"166";166;0,099764778186;225,957158950128;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691415, 7691385, 7691385, 7691415, 7691415))
"167";167;0,177365294104675;227,042488812967;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691415, 7691385, 7691385, 7691415, 7691415))
"168";168;0,270307062259235;226,23740164407;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691415, 7691385, 7691385, 7691415, 7691415))
